Typical Measured Spectrum of Semrock FF01-698/70 Optical Filter	
942.8	5.6298e-07
943.0	4.5576e-07
943.2	7.0278e-07
943.4	2.2044e-06
943.6	3.9724e-06
943.8	2.9531e-06
944.0	1.7478e-06
944.2	1.0971e-06
944.4	1.825e-06
944.6	1.9941e-06
944.8	1.4068e-06
945.0	1.4998e-06
945.2	1.7734e-06
945.4	2.3532e-06
945.6	2.3654e-06
945.8	1.9603e-06
946.0	1.2871e-06
946.2	1.1949e-06
946.4	2.3237e-06
946.6	1.1116e-06
946.8	3.3042e-07
947.0	8.7616e-07
947.2	1.5957e-06
947.4	1.7664e-06
947.6	7.4482e-07
947.8	2.9569e-07
948.0	2.9333e-07
948.2	5.7273e-07
948.4	2.0144e-06
948.6	2.5457e-06
948.8	2.4841e-06
949.0	1.6108e-06
949.2	7.2867e-07
949.4	2.7369e-07
949.6	5.3076e-07
949.8	8.9998e-07
950.0	1.2201e-06
950.2	8.6115e-07
950.4	5.6014e-07
950.6	1.0851e-06
950.8	1.3458e-06
951.0	1.0397e-06
951.2	9.9296e-07
951.4	9.4649e-07
951.6	7.8454e-07
951.8	1.2915e-06
952.0	3.4247e-06
952.2	3.2343e-06
952.4	2.3774e-06
952.6	1.1465e-06
952.8	1.4559e-06
953.0	2.649e-06
953.2	1.8865e-06
953.4	1.1113e-06
953.6	5.1161e-07
953.8	3.0955e-07
954.0	2.6572e-07
954.2	8.6835e-07
954.4	1.228e-06
954.6	8.6306e-07
954.8	1.2245e-06
955.0	1.6067e-06
955.2	1.4709e-06
955.4	1.0122e-06
955.6	6.2008e-07
955.8	1.4381e-06
956.0	2.3838e-06
956.2	2.3627e-06
956.4	2.0532e-06
956.6	1.8083e-06
956.8	2.2469e-06
957.0	2.2221e-06
957.2	1.757e-06
957.4	5.2051e-07
957.6	2.7759e-07
957.8	1.3957e-06
958.0	2.1949e-06
958.2	1.6673e-06
958.4	2.2534e-06
958.6	2.6627e-06
958.8	2.4259e-06
959.0	1.7839e-06
959.2	1.3137e-06
959.4	2.0005e-06
959.6	2.4395e-06
959.8	2.3156e-06
960.0	2.5461e-06
960.2	2.7812e-06
960.4	2.6673e-06
960.6	2.8967e-06
960.8	3.4359e-06
961.0	3.4554e-06
961.2	3.7404e-06
961.4	4.7942e-06
961.6	6.8141e-06
961.8	1.0162e-05
962.0	1.5701e-05
962.2	1.7045e-05
962.4	1.1806e-05
962.6	7.5582e-06
962.8	5.1951e-06
963.0	5.2986e-06
963.2	4.809e-06
963.4	3.9748e-06
963.6	3.2398e-06
963.8	3.0159e-06
964.0	3.8378e-06
964.2	3.0761e-06
964.4	2.029e-06
964.6	2.9406e-06
964.8	3.5161e-06
965.0	3.206e-06
965.2	3.2973e-06
965.4	3.4713e-06
965.6	3.4743e-06
965.8	3.2419e-06
966.0	2.8428e-06
966.2	3.1603e-06
966.4	3.4731e-06
966.6	3.468e-06
966.8	3.7735e-06
967.0	4.2847e-06
967.2	4.0697e-06
967.4	4.0179e-06
967.6	4.2087e-06
967.8	4.5536e-06
968.0	4.8206e-06
968.2	4.2003e-06
968.4	3.8769e-06
968.6	3.7779e-06
968.8	4.4959e-06
969.0	5.2366e-06
969.2	5.3288e-06
969.4	5.3648e-06
969.6	5.3658e-06
969.8	5.0538e-06
970.0	4.9444e-06
970.2	5.1466e-06
970.4	4.8881e-06
970.6	4.6522e-06
970.8	5.5315e-06
971.0	5.7102e-06
971.2	5.1179e-06
971.4	5.3794e-06
971.6	5.7048e-06
971.8	5.7969e-06
972.0	5.7922e-06
972.2	6.6477e-06
972.4	6.5703e-06
972.6	6.3635e-06
972.8	6.5e-06
973.0	6.4796e-06
973.2	6.9065e-06
973.4	7.3904e-06
973.6	7.7274e-06
973.8	8.0033e-06
974.0	7.6268e-06
974.2	8.5683e-06
974.4	8.1537e-06
974.6	9.0563e-06
974.8	8.2568e-06
975.0	8.4808e-06
975.2	9.3949e-06
975.4	9.6442e-06
975.6	9.4163e-06
975.8	9.8859e-06
976.0	1.0914e-05
976.2	9.4919e-06
976.4	1.1132e-05
976.6	1.1063e-05
976.8	1.1606e-05
977.0	1.0141e-05
977.2	1.0958e-05
977.4	1.2909e-05
977.6	1.3059e-05
977.8	1.3161e-05
978.0	1.3647e-05
978.2	1.3927e-05
978.4	1.4673e-05
978.6	1.4424e-05
978.8	1.4426e-05
979.0	1.578e-05
979.2	1.6509e-05
979.4	1.7279e-05
979.6	1.7843e-05
979.8	1.9243e-05
980.0	2.0268e-05
980.2	2.0724e-05
980.4	1.9726e-05
980.6	2.2025e-05
980.8	2.1791e-05
981.0	2.302e-05
981.2	2.194e-05
981.4	2.3804e-05
981.6	2.525e-05
981.8	2.5806e-05
982.0	2.6923e-05
982.2	2.7842e-05
982.4	2.8889e-05
982.6	3.0001e-05
982.8	3.1605e-05
983.0	3.3142e-05
983.2	3.412e-05
983.4	3.5565e-05
983.6	3.7393e-05
983.8	3.727e-05
984.0	4.1314e-05
984.2	4.2453e-05
984.4	4.3955e-05
984.6	4.5507e-05
984.8	4.7612e-05
985.0	4.9542e-05
985.2	5.336e-05
985.4	5.2283e-05
985.6	5.5969e-05
985.8	6.1524e-05
986.0	6.231e-05
986.2	6.5715e-05
986.4	6.739e-05
986.6	7.2027e-05
986.8	7.619e-05
987.0	8.0509e-05
987.2	8.6643e-05
987.4	8.9402e-05
987.6	9.3817e-05
987.8	1.0095e-04
988.0	1.0729e-04
988.2	1.0986e-04
988.4	1.1778e-04
988.6	1.2756e-04
988.8	1.3354e-04
989.0	1.404e-04
989.2	1.4932e-04
989.4	1.5983e-04
989.6	1.6785e-04
989.8	1.8273e-04
990.0	1.9356e-04
990.2	2.0584e-04
990.4	2.2497e-04
990.6	2.4165e-04
990.8	2.5473e-04
991.0	2.8304e-04
991.2	3.0734e-04
991.4	3.3131e-04
991.6	3.6039e-04
991.8	3.9572e-04
992.0	4.337e-04
992.2	4.747e-04
992.4	5.248e-04
992.6	5.7974e-04
992.8	6.3116e-04
993.0	7.0604e-04
993.2	7.8613e-04
993.4	8.7676e-04
993.6	9.9443e-04
993.8	0.0011
994.0	0.00125
994.2	0.00141
994.4	0.00159
994.6	0.00181
994.8	0.00206
995.0	0.00235
995.2	0.00262
995.4	0.00293
995.6	0.00325
995.8	0.00355
996.0	0.00375
996.2	0.00393
996.4	0.00399
996.6	0.00396
996.8	0.00386
997.0	0.00365
997.2	0.00342
997.4	0.00317
997.6	0.0029
997.8	0.00265
998.0	0.00239
998.2	0.00215
998.4	0.00195
998.6	0.0018
998.8	0.00164
999.0	0.0015
999.2	0.00138
999.4	0.00127
999.6	0.00116
999.8	0.00108
1000.0	0.00101
1000.2	9.3911e-04
1000.4	8.8392e-04
1000.6	8.2932e-04
1000.8	7.7731e-04
1001.0	7.3325e-04
1001.2	6.9638e-04
1001.4	6.6165e-04
1001.6	6.3037e-04
1001.8	5.9592e-04
1002.0	5.6965e-04
1002.2	5.529e-04
1002.4	5.2515e-04
1002.6	5.0192e-04
1002.8	4.7593e-04
1003.0	4.6566e-04
1003.2	4.4651e-04
1003.4	4.3202e-04
1003.6	4.2073e-04
1003.8	4.0658e-04
1004.0	3.954e-04
1004.2	3.9165e-04
1004.4	3.8576e-04
1004.6	3.6611e-04
1004.8	3.6293e-04
1005.0	3.5244e-04
1005.2	3.4501e-04
1005.4	3.3773e-04
1005.6	3.2982e-04
1005.8	3.2118e-04
1006.0	3.1276e-04
1006.2	3.0467e-04
1006.4	2.972e-04
1006.6	2.8991e-04
1006.8	2.828e-04
1007.0	2.7946e-04
1007.2	2.7632e-04
1007.4	2.7322e-04
1007.6	2.6925e-04
1007.8	2.6497e-04
1008.0	2.6076e-04
1008.2	2.5724e-04
1008.4	2.5452e-04
1008.6	2.5182e-04
1008.8	2.4953e-04
1009.0	2.4869e-04
1009.2	2.4786e-04
1009.4	2.4703e-04
1009.6	2.4475e-04
1009.8	2.4242e-04
1010.0	2.4012e-04
1010.2	2.3683e-04
1010.4	2.3317e-04
1010.6	2.2956e-04
1010.8	2.2866e-04
1011.0	2.3096e-04
1011.2	2.3329e-04
1011.4	2.3469e-04
1011.6	2.3246e-04
1011.8	2.3024e-04
1012.0	2.2805e-04
1012.2	2.2822e-04
1012.4	2.2848e-04
1012.6	2.2875e-04
1012.8	2.2825e-04
1013.0	2.2743e-04
1013.2	2.2662e-04
1013.4	2.264e-04
1013.6	2.2687e-04
1013.8	2.2735e-04
1014.0	2.2786e-04
1014.2	2.2847e-04
1014.4	2.2908e-04
1014.6	2.297e-04
1014.8	2.3178e-04
1015.0	2.3392e-04
1015.2	2.3608e-04
1015.4	2.3681e-04
1015.6	2.3696e-04
1015.8	2.3711e-04
1016.0	2.3781e-04
1016.2	2.391e-04
1016.4	2.404e-04
1016.6	2.4191e-04
1016.8	2.4411e-04
1017.0	2.4633e-04
1017.2	2.4857e-04
1017.4	2.4956e-04
1017.6	2.5054e-04
1017.8	2.5151e-04
1018.0	2.5477e-04
1018.2	2.589e-04
1018.4	2.631e-04
1018.6	2.6665e-04
1018.8	2.6948e-04
1019.0	2.7234e-04
1019.2	2.7529e-04
1019.4	2.7845e-04
1019.6	2.8164e-04
1019.8	2.8487e-04
1020.0	2.8885e-04
1020.2	2.9289e-04
1020.4	2.9698e-04
1020.6	3.0115e-04
1020.8	3.054e-04
1021.0	3.097e-04
1021.2	3.1491e-04
1021.4	3.2104e-04
1021.6	3.273e-04
1021.8	3.3338e-04
1022.0	3.3876e-04
1022.2	3.4423e-04
1022.4	3.499e-04
1022.6	3.6019e-04
1022.8	3.7079e-04
1023.0	3.817e-04
1023.2	3.9004e-04
1023.4	3.9773e-04
1023.6	4.0558e-04
1023.8	4.13e-04
1024.0	4.2007e-04
1024.2	4.2726e-04
1024.4	4.3632e-04
1024.6	4.4986e-04
1024.8	4.6382e-04
1025.0	4.7816e-04
1025.2	4.9179e-04
1025.4	5.0582e-04
1025.6	5.2024e-04
1025.8	5.3549e-04
1026.0	5.5128e-04
1026.2	5.6754e-04
1026.4	5.8332e-04
1026.6	5.9877e-04
1026.8	6.1464e-04
1027.0	6.3364e-04
1027.2	6.5894e-04
1027.4	6.8526e-04
1027.6	7.1186e-04
1027.8	7.3151e-04
1028.0	7.517e-04
1028.2	7.7245e-04
1028.4	8.0511e-04
1028.6	8.4135e-04
1028.8	8.7921e-04
1029.0	9.1607e-04
1029.2	9.5263e-04
1029.4	9.9065e-04
1029.6	0.00103
1029.8	0.00107
1030.0	0.00112
1030.2	0.00118
1030.4	0.00124
1030.6	0.0013
1030.8	0.00135
1031.0	0.00141
1031.2	0.00148
1031.4	0.00155
1031.6	0.00162
1031.8	0.0017
1032.0	0.00179
1032.2	0.00188
1032.4	0.00199
1032.6	0.0021
1032.8	0.00221
1033.0	0.00234
1033.2	0.00246
1033.4	0.0026
1033.6	0.00274
1033.8	0.00289
1034.0	0.00305
1034.2	0.00322
1034.4	0.0034
1034.6	0.00358
1034.8	0.00376
1035.0	0.00394
1035.2	0.00412
1035.4	0.00431
1035.6	0.0045
1035.8	0.00469
1036.0	0.00489
1036.2	0.00508
1036.4	0.00519
1036.6	0.00532
1036.8	0.00544
1037.0	0.00555
1037.2	0.00558
1037.4	0.0056
1037.6	0.00563
1037.8	0.00565
1038.0	0.00558
1038.2	0.00551
1038.4	0.00544
1038.6	0.00537
1038.8	0.00523
1039.0	0.00509
1039.2	0.00496
1039.4	0.00483
1039.6	0.00467
1039.8	0.00453
1040.0	0.00438
1040.2	0.00424
1040.4	0.00408
1040.6	0.00391
1040.8	0.00376
1041.0	0.00361
1041.2	0.00347
1041.4	0.00333
1041.6	0.0032
1041.8	0.00308
1042.0	0.00297
1042.2	0.00287
1042.4	0.00277
1042.6	0.00267
1042.8	0.00257
1043.0	0.00248
1043.2	0.00238
1043.4	0.00229
1043.6	0.00222
1043.8	0.00215
1044.0	0.00209
1044.2	0.00203
1044.4	0.00197
1044.6	0.00191
1044.8	0.00185
1045.0	0.00179
1045.2	0.00175
1045.4	0.00171
1045.6	0.00168
1045.8	0.00164
1046.0	0.0016
1046.2	0.00157
1046.4	0.00153
1046.6	0.0015
1046.8	0.00147
1047.0	0.00143
1047.2	0.0014
1047.4	0.00137
1047.6	0.00134
1047.8	0.00131
1048.0	0.00128
1048.2	0.00125
1048.4	0.00123
1048.6	0.00121
1048.8	0.0012
1049.0	0.00118
1049.2	0.00116
1049.4	0.00115
1049.6	0.00113
1049.8	0.00112
1050.0	0.0011
1050.2	0.00108
1050.4	0.00107
1050.6	0.00105
1050.8	0.00104
1051.0	0.00103
1051.2	0.00101
1051.4	9.9711e-04
1051.6	9.8488e-04
1051.8	9.7824e-04
1052.0	9.7165e-04
1052.2	9.651e-04
1052.4	9.586e-04
1052.6	9.5214e-04
1052.8	9.4572e-04
1053.0	9.3935e-04
1053.2	9.3302e-04
1053.4	9.2673e-04
1053.6	9.2048e-04
1053.8	9.1428e-04
1054.0	9.0812e-04
1054.2	9.02e-04
1054.4	8.9592e-04
1054.6	8.8988e-04
1054.8	8.8413e-04
1055.0	8.8438e-04
1055.2	8.8463e-04
1055.4	8.8488e-04
1055.6	8.8512e-04
1055.8	8.8537e-04
1056.0	8.8562e-04
1056.2	8.8587e-04
1056.4	8.8612e-04
1056.6	8.8637e-04
1056.8	8.8662e-04
1057.0	8.8687e-04
1057.2	8.8712e-04
1057.4	8.8737e-04
1057.6	8.8762e-04
1057.8	8.8787e-04
1058.0	8.8812e-04
1058.2	8.9302e-04
1058.4	8.9878e-04
1058.6	9.0458e-04
1058.8	9.1042e-04
1059.0	9.163e-04
1059.2	9.2221e-04
1059.4	9.2816e-04
1059.6	9.3415e-04
1059.8	9.4018e-04
1060.0	9.4625e-04
1060.2	9.5235e-04
1060.4	9.585e-04
1060.6	9.6468e-04
1060.8	9.7091e-04
1061.0	9.7717e-04
1061.2	9.8348e-04
1061.4	9.921e-04
1061.6	0.001
1061.8	0.00101
1062.0	0.00102
1062.2	0.00103
1062.4	0.00104
1062.6	0.00105
1062.8	0.00106
1063.0	0.00107
1063.2	0.00108
1063.4	0.00109
1063.6	0.00111
1063.8	0.00112
1064.0	0.00113
1064.2	0.00114
1064.4	0.00115
1064.6	0.00118
1064.8	0.00122
1065.0	0.00126
1065.2	0.00125
1065.4	0.00125
1065.6	0.00124
1065.8	0.00123
1066.0	0.00122
1066.2	0.00121
1066.4	0.00122
1066.6	0.00124
1066.8	0.00126
1067.0	0.00129
1067.2	0.00131
1067.4	0.00133
1067.6	0.00135
1067.8	0.00138
1068.0	0.0014
1068.2	0.00142
1068.4	0.00145
1068.6	0.00147
1068.8	0.0015
1069.0	0.00152
1069.2	0.00155
1069.4	0.00158
1069.6	0.0016
1069.8	0.00163
1070.0	0.00166
1070.2	0.00169
1070.4	0.00172
1070.6	0.00175
1070.8	0.00178
1071.0	0.00181
1071.2	0.00184
1071.4	0.00188
1071.6	0.00191
1071.8	0.00194
1072.0	0.00198
1072.2	0.00201
1072.4	0.00205
1072.6	0.00209
1072.8	0.00212
1073.0	0.00216
1073.2	0.0022
1073.4	0.00224
1073.6	0.00228
1073.8	0.00231
1074.0	0.00235
1074.2	0.00239
1074.4	0.00243
1074.6	0.00247
1074.8	0.00251
1075.0	0.00255
1075.2	0.0026
1075.4	0.00264
1075.6	0.00268
1075.8	0.00273
1076.0	0.00277
1076.2	0.00282
1076.4	0.00286
1076.6	0.00291
1076.8	0.00296
1077.0	0.00301
1077.2	0.00305
1077.4	0.00309
1077.6	0.00313
1077.8	0.00317
1078.0	0.00322
1078.2	0.00326
1078.4	0.0033
1078.6	0.00335
1078.8	0.00339
1079.0	0.00344
1079.2	0.00349
1079.4	0.00353
1079.6	0.00358
1079.8	0.00363
1080.0	0.00368
1080.2	0.00373
1080.4	0.00378
1080.6	0.00382
1080.8	0.00385
1081.0	0.00388
1081.2	0.00391
1081.4	0.00394
1081.6	0.00397
1081.8	0.004
1082.0	0.00403
1082.2	0.00406
1082.4	0.00409
1082.6	0.00412
1082.8	0.00415
1083.0	0.00418
1083.2	0.00421
1083.4	0.00424
1083.6	0.00428
1083.8	0.00431
1084.0	0.00434
1084.2	0.00435
1084.4	0.00435
1084.6	0.00435
1084.8	0.00435
1085.0	0.00435
1085.2	0.00435
1085.4	0.00435
1085.6	0.00435
1085.8	0.00435
1086.0	0.00436
1086.2	0.00436
1086.4	0.00436
1086.6	0.00436
1086.8	0.00436
1087.0	0.00436
1087.2	0.00436
1087.4	0.00436
1087.6	0.00436
1087.8	0.00437
1088.0	0.00438
1088.2	0.00439
1088.4	0.00441
1088.6	0.00442
1088.8	0.00443
1089.0	0.00445
1089.2	0.00446
1089.4	0.00447
1089.6	0.00448
1089.8	0.0045
1090.0	0.00451
1090.2	0.00441
1090.4	0.00432
1090.6	0.00423
1090.8	0.00414
1091.0	0.00406
1091.2	0.00397
1091.4	0.00391
1091.6	0.00391
1091.8	0.0039
1092.0	0.0039
1092.2	0.0039
1092.4	0.00389
1092.6	0.00389
1092.8	0.00389
1093.0	0.00388
1093.2	0.00388
1093.4	0.00388
1093.6	0.00387
1093.8	0.00387
1094.0	0.00387
1094.2	0.00386
1094.4	0.00386
1094.6	0.00386
1094.8	0.00385
1095.0	0.00385
1095.2	0.00385
1095.4	0.00386
1095.6	0.00386
1095.8	0.00386
1096.0	0.00387
1096.2	0.00387
1096.4	0.00387
1096.6	0.00388
1096.8	0.00388
1097.0	0.00388
1097.2	0.00389
1097.4	0.00389
1097.6	0.00389
1097.8	0.0039
1098.0	0.0039
1098.2	0.0039
1098.4	0.00391
1098.6	0.00391
1098.8	0.00392
1099.0	0.00393
1099.2	0.00394
1099.4	0.00395
1099.6	0.00396
1099.8	0.00397
1100.0	0.00398
1100.2	0.00399
1100.4	0.004
1100.6	0.00401
1100.8	0.00403
1101.0	0.00404
1101.2	0.00405
1101.4	0.00406
1101.6	0.00407
1101.8	0.00408
1102.0	0.00409
1102.2	0.00409
1102.4	0.00409
1102.6	0.0041
1102.8	0.0041
1103.0	0.0041
1103.2	0.0041
1103.4	0.00411
1103.6	0.00411
1103.8	0.00411
1104.0	0.00412
1104.2	0.00412
1104.4	0.00412
1104.6	0.00412
1104.8	0.00413
1105.0	0.00413
1105.2	0.00413
1105.4	0.00414
1105.6	0.00414
1105.8	0.00413
1106.0	0.00412
1106.2	0.00412
1106.4	0.00411
1106.6	0.0041
1106.8	0.0041
1107.0	0.00409
1107.2	0.00408
1107.4	0.00408
1107.6	0.00407
1107.8	0.00406
1108.0	0.00406
1108.2	0.00405
1108.4	0.00404
1108.6	0.00404
1108.8	0.00403
1109.0	0.00402
1109.2	0.00401
1109.4	0.004
1109.6	0.00399
1109.8	0.00397
1110.0	0.00396
