Typical Measured Spectrum of Semrock Di02-R532 Optical Filter	
434.434	0.00592573803372017
434.518	0.00575811568719211
434.602	0.00565395631969271
434.686	0.00551075309445265
434.771	0.00534752582712167
434.855	0.00531637924273174
434.939	0.00525399813917345
435.023	0.00521208360312906
435.107	0.00518719354595394
435.191	0.00511281417281659
435.276	0.00516336096288036
435.36	0.00525245156486678
435.444	0.00541459160002041
435.528	0.00541766714445414
435.612	0.00546618189223866
435.696	0.00554406568348438
435.781	0.00575236969640677
435.865	0.00581312762274241
435.949	0.00606046016560441
436.033	0.00619072730895172
436.117	0.00656433569624806
436.201	0.00677129045298198
436.286	0.00700350350987947
436.37	0.00737503573128877
436.454	0.00775071882546518
436.538	0.00814680465067724
436.622	0.00859204430314995
436.706	0.00908924967301778
436.79	0.00972182571361636
436.875	0.0102353987126929
436.959	0.0108658644053457
437.043	0.0114578314820967
437.127	0.0121797442896067
437.211	0.0132361874749286
437.295	0.0139034811421968
437.379	0.0147941647676673
437.464	0.0158263589498498
437.548	0.0166085766805356
437.632	0.0177489277549702
437.716	0.0185944027490231
437.8	0.0194881677911285
437.884	0.0205160553821315
437.968	0.0210919717811297
438.053	0.0217579251145178
438.137	0.0222058898617855
438.221	0.0227260192918155
438.305	0.0228453011068915
438.389	0.0227314810098288
438.473	0.022548547079831
438.557	0.0223906996478286
438.641	0.0220061449839653
438.726	0.0213090709137009
438.81	0.0206043821630538
438.894	0.0199650006388149
438.978	0.0191439442723069
439.062	0.0182432281091456
439.146	0.0174807557188459
439.23	0.0166939876176349
439.314	0.0159564205224587
439.399	0.0151650302224395
439.483	0.0144055836694879
439.567	0.0138299682372101
439.651	0.0131082151987592
439.735	0.0125951635166659
439.819	0.0120335294203608
439.903	0.0114563930433968
439.987	0.0111678806644336
440.071	0.0108105762452241
440.156	0.0103844753784896
440.24	0.010122405931327
440.324	0.00964769293187531
440.408	0.00961765978449837
440.492	0.00943975007659206
440.576	0.00923733493875688
440.66	0.0090505199643193
440.744	0.00886064479455484
440.828	0.00879584710259658
440.912	0.00867333177330184
440.997	0.00869714740684067
441.081	0.00851069887745263
441.165	0.0085327616269124
441.249	0.00863376475609109
441.333	0.00845093640147149
441.417	0.0085635726499307
441.501	0.008554497252973
441.585	0.00873385452239671
441.669	0.0088357125312064
441.753	0.0088112687177743
441.837	0.00901413758940437
441.922	0.00928873154619216
442.006	0.00945687333170861
442.09	0.0096560270769393
442.174	0.00978914054914164
442.258	0.00990074661555912
442.342	0.0103090515228272
442.426	0.0103587606079435
442.51	0.010598626121195
442.594	0.010829153796321
442.678	0.0110766897571428
442.762	0.0114321748752344
442.846	0.0116234382519649
442.93	0.0119137928472631
443.015	0.0121723414180664
443.099	0.0124167662484609
443.183	0.0126726481417832
443.267	0.0127118788883531
443.351	0.0129626000043022
443.435	0.0131381501401933
443.519	0.0132880438842458
443.603	0.0132247814653513
443.687	0.0133707930546796
443.771	0.0133840591289501
443.855	0.0133263426751713
443.939	0.0133089299226862
444.023	0.0131641373041274
444.107	0.0131004203667998
444.191	0.0130894362245743
444.275	0.0127375422114868
444.36	0.0127096312342928
444.444	0.0125365533931629
444.528	0.0123119398681424
444.612	0.0122600094308577
444.696	0.0118812629495488
444.78	0.0116391242538515
444.864	0.0116435147058822
444.948	0.0115853688540711
445.032	0.011371176480445
445.116	0.0110789861655426
445.2	0.0108874103091387
445.284	0.0107191138103403
445.368	0.0104985274119137
445.452	0.0104591541007359
445.536	0.0103277232379748
445.62	0.0102344092908567
445.704	0.0101909756838947
445.788	0.0100270700217735
445.872	0.00998379848300996
445.956	0.010046294133463
446.04	0.0099254413383401
446.124	0.00997625086105868
446.208	0.00981208353164172
446.292	0.0101582563423543
446.376	0.0101415283098414
446.461	0.0103019604500485
446.545	0.010066206263668
446.629	0.0103952979976398
446.713	0.0105821822292317
446.797	0.0105065616939491
446.881	0.0105553147518013
446.965	0.010794485855473
447.049	0.0109725244980556
447.133	0.011154875451856
447.217	0.0112184404105698
447.301	0.0113058720764324
447.385	0.0118040393031311
447.469	0.0118973636681668
447.553	0.0120810735791932
447.637	0.0122066386600505
447.721	0.0123493795343403
447.805	0.0125549650267967
447.889	0.0127254092730956
447.973	0.0128046672517759
448.057	0.0129087383245121
448.141	0.0132519981617054
448.225	0.013124973867591
448.309	0.0131388006388146
448.393	0.0132855401901863
448.477	0.0132677348614539
448.561	0.013156874970324
448.645	0.0130371807121959
448.729	0.0127618681755979
448.813	0.0127499018273876
448.897	0.0126344066819436
448.981	0.0123922967472906
449.065	0.0121730859037892
449.149	0.0120702543710356
449.233	0.0117705976269507
449.317	0.0115759107514594
449.401	0.0113060571192398
449.485	0.0110515142858478
449.569	0.0108724156070595
449.653	0.0106100678917885
449.737	0.0103297440635174
449.821	0.010006939448694
449.905	0.00994046039634905
449.989	0.00973482058746104
450.073	0.00946650020168203
450.157	0.00940305185721183
450.241	0.00907094599404398
450.325	0.00901808888500675
450.409	0.00889919396524708
450.493	0.00874152504410262
450.577	0.00857394371271255
450.661	0.00851148042503337
450.744	0.0085312638376545
450.828	0.00828173486307682
450.912	0.00832956778068852
450.996	0.00831359896270995
451.08	0.00818306897763217
451.164	0.00829922969604728
451.248	0.00819921987122665
451.332	0.0083273102083354
451.416	0.00837586815288696
451.5	0.00832294631125695
451.584	0.00850966814638246
451.668	0.00847845505091467
451.752	0.00865551724481757
451.836	0.00880626540514809
451.92	0.00901394192829157
452.004	0.00909547118985136
452.088	0.00933056536186908
452.172	0.00950901304996026
452.256	0.00979333331446084
452.34	0.0100401459844705
452.424	0.0104685080519043
452.508	0.0107416300389308
452.592	0.0110349755067464
452.676	0.0114847660107355
452.76	0.0118102874875219
452.843	0.0122306632164616
452.927	0.0128007461634106
453.011	0.0133911986911631
453.095	0.0138802082239277
453.179	0.0143627992001074
453.263	0.0148093513538757
453.347	0.015471147522533
453.431	0.016091457816956
453.515	0.0165181746956707
453.599	0.0171120274944349
453.683	0.0176984926707231
453.767	0.0181933185104073
453.851	0.018675728327916
453.935	0.0191022965519731
454.019	0.0195659906427909
454.103	0.0198169392444591
454.186	0.0201420736010965
454.27	0.0200852804706479
454.354	0.0203164905791031
454.438	0.0201484090453333
454.522	0.0201878678177905
454.606	0.0200273736551048
454.69	0.0197638555189436
454.774	0.0194127113140716
454.858	0.0191041374120783
454.942	0.0186420884774501
455.026	0.0180868889943306
455.11	0.0177443957297799
455.194	0.0172798982772527
455.277	0.016647834879034
455.361	0.0162176290004132
455.445	0.0157044262323853
455.529	0.0151753509906608
455.613	0.0147855344270327
455.697	0.0140573081528002
455.781	0.0137155436542916
455.865	0.0132533046345731
455.949	0.0129191721865272
456.033	0.0123421501939772
456.117	0.0120060433910892
456.2	0.0117699391148811
456.284	0.0114677910813053
456.368	0.0110943313837985
456.452	0.0107446230123912
456.536	0.0106375834027981
456.62	0.0104315558458561
456.704	0.0102130816967986
456.788	0.010045401472165
456.872	0.00988627339416177
456.956	0.00972159390660506
457.039	0.00964797234290488
457.123	0.00950108959864951
457.207	0.00953012404199421
457.291	0.00946475928110696
457.375	0.00940980239450957
457.459	0.00936496423650311
457.543	0.00940180652761297
457.627	0.00937195755432551
457.711	0.00948758818959083
457.794	0.00941755391745101
457.878	0.00954766076861692
457.962	0.00976239561441569
458.046	0.00984957406290629
458.13	0.00996110594659953
458.214	0.0101042662825334
458.298	0.0102952077057011
458.382	0.0106936322051544
458.465	0.0107729920221671
458.549	0.0110071765660385
458.633	0.0113377737108136
458.717	0.0117529052349044
458.801	0.0120953876157566
458.885	0.0126163897690884
458.969	0.0129493222118731
459.053	0.0132882585449494
459.136	0.0138962775325459
459.22	0.0144477573139063
459.304	0.0148647917728607
459.388	0.0156309071987326
459.472	0.0162999378841478
459.556	0.0168013577169406
459.64	0.0176362308262486
459.723	0.0182418562116406
459.807	0.0190322432184207
459.891	0.0199078946757128
459.975	0.0205250861996816
460.059	0.0214044909604863
460.143	0.0222063634228497
460.227	0.022842508834629
460.31	0.0234623761596934
460.394	0.0242194779615559
460.478	0.0246985661601365
460.562	0.0251171671847384
460.646	0.025616181134315
460.73	0.0257432440483223
460.814	0.0259853448131034
460.897	0.0259345706749786
460.981	0.025937908011103
461.065	0.0258322688294776
461.149	0.0253916426319947
461.233	0.025132888993433
461.317	0.0247719060947884
461.4	0.0240135351160595
461.484	0.0234432628132228
461.568	0.0228274641028623
461.652	0.0222412623811717
461.736	0.0214625995747988
461.82	0.0208545308240098
461.903	0.0201152476911007
461.987	0.0194428705471876
462.071	0.0186612460539984
462.155	0.0179617908561435
462.239	0.0173571685562682
462.323	0.0168156301929305
462.406	0.0161664202128138
462.49	0.0157715600047483
462.574	0.0152360120235092
462.658	0.0146168724690501
462.742	0.0143338820842126
462.826	0.0138029700955732
462.909	0.0134826749032017
462.993	0.0130596666814854
463.077	0.0127094116157358
463.161	0.0125535052191271
463.245	0.0121076287829315
463.328	0.0118540007796712
463.412	0.011778059283561
463.496	0.0116263920549519
463.58	0.0114019394547497
463.664	0.0112797965541998
463.747	0.0111489971811427
463.831	0.0110896031162955
463.915	0.0109647085924183
463.999	0.0109714994945886
464.083	0.0107624651102503
464.167	0.0108032272658811
464.25	0.0108439397231205
464.334	0.0108435243679821
464.418	0.0109311269078773
464.502	0.0108835764032291
464.586	0.0110897132898946
464.669	0.011168418155615
464.753	0.0112073722542964
464.837	0.0113539884207167
464.921	0.0115413572403221
465.004	0.0117969741963971
465.088	0.0119400817577636
465.172	0.0120408537356448
465.256	0.012421576168473
465.34	0.0126582531103547
465.423	0.0128802957801251
465.507	0.013211871457948
465.591	0.0135026384346969
465.675	0.0139905084383138
465.759	0.0141984121562171
465.842	0.0146504150452504
465.926	0.0151022582169067
466.01	0.0155319327823599
466.094	0.0160624052354583
466.177	0.0163761418033183
466.261	0.0169171474324014
466.345	0.0174855200586358
466.429	0.017885242525305
466.513	0.0185214486423482
466.596	0.0190893213203437
466.68	0.0196261890990682
466.764	0.0202400124013815
466.848	0.0205955995087927
466.931	0.0212360517648379
467.015	0.0215386992826961
467.099	0.0220749320828389
467.183	0.0226388140705366
467.266	0.0230674011627212
467.35	0.0233262293640558
467.434	0.0236873483203873
467.518	0.0239513203082267
467.602	0.0241914218631274
467.685	0.0242128251310122
467.769	0.0244648075061068
467.853	0.0245559602936813
467.937	0.0244737600496863
468	0.0243994585470075
468.021	0.0244392822545021
468.105	0.0244519226630469
468.189	0.0242448337626437
468.273	0.0241786033015773
468.357	0.0237795144418478
468.441	0.0236181982601644
468.525	0.0232494908917752
468.609	0.0231248707861523
468.693	0.0227669495040414
468.777	0.0224160860053457
468.861	0.0221912356765839
468.945	0.0218898910723169
469.029	0.0214756039694688
469.113	0.0210504699101702
469.197	0.0206456530644372
469.281	0.0204781723227193
469.365	0.0200095677357847
469.449	0.0197464960894799
469.533	0.0194543170224011
469.617	0.0192307656708714
469.701	0.0188300130490197
469.785	0.018438334372973
469.869	0.0183267267656191
469.953	0.0181332562843532
470.037	0.0179588079205528
470.121	0.0175753624338848
470.205	0.0173359495390187
470.289	0.0172920351804257
470.373	0.0171726625924013
470.457	0.0170104808125538
470.541	0.016797087363759
470.625	0.0166931174279719
470.709	0.0164890777228975
470.793	0.0165049502094386
470.877	0.0164648969861714
470.961	0.0164290997105729
471.045	0.0163949168002745
471.129	0.0163040367417817
471.212	0.0161450333001679
471.296	0.0163335519598989
471.38	0.016253131568589
471.464	0.0160756683176587
471.548	0.0162527533036307
471.632	0.0161320797399791
471.716	0.0162255417874706
471.8	0.0162616876961844
471.884	0.0163170412791561
471.968	0.0164399889245661
472.052	0.0163995994118619
472.136	0.0165997718247651
472.22	0.0164889983583352
472.304	0.0165482320524978
472.388	0.0167046560650703
472.472	0.0168010292408053
472.556	0.0168440661699671
472.64	0.0168814333739614
472.724	0.0169727479955471
472.808	0.0171245425249707
472.892	0.0171306034630812
472.976	0.0171933976607091
473.06	0.0173770293400257
473.144	0.0172444502012616
473.227	0.0174777408893894
473.311	0.0175849346750065
473.395	0.017536753671423
473.479	0.0175928935942495
473.563	0.0176426030846509
473.647	0.01784352645822
473.731	0.0178732298689413
473.815	0.0180580121201448
473.899	0.0179967427531519
473.983	0.0180533849156545
474.067	0.0181677075661075
474.151	0.0182698344753062
474.235	0.0183066282264854
474.319	0.0184014351893261
474.403	0.0182910685647447
474.487	0.0186180127476361
474.57	0.0186279769164997
474.654	0.0186903384476926
474.738	0.0186689948942015
474.822	0.0188911671868546
474.906	0.0189177576096714
474.99	0.0190939225316432
475.074	0.0192242119348539
475.158	0.019336543005467
475.242	0.019504728435075
475.326	0.0195499937837328
475.41	0.0196881759227049
475.494	0.0198109719502513
475.578	0.020107453136962
475.661	0.0202548548530434
475.745	0.0203041444467001
475.829	0.0205573486679887
475.913	0.020695018426905
475.997	0.0208594506512788
476.081	0.0210978762043852
476.165	0.0213624766544284
476.249	0.0215949616070469
476.333	0.0217414099736606
476.417	0.0221338738790392
476.501	0.0223839381181767
476.584	0.0226537614803782
476.668	0.0228941267073654
476.752	0.0231131019186886
476.836	0.0234006035014886
476.92	0.0237527932408675
477.004	0.0239631059315612
477.088	0.024113123870142
477.172	0.024239656281032
477.256	0.0246566063224056
477.34	0.0247118537510193
477.423	0.0246929728929375
477.507	0.0250379046720878
477.591	0.0251502668769111
477.675	0.0250465494193939
477.759	0.0252698904116262
477.843	0.0252020216808209
477.927	0.0251451008774877
478.011	0.0251282084225846
478.095	0.0250841009691308
478.178	0.0249816003307103
478.262	0.024735405945354
478.346	0.0244227802337627
478.43	0.0241401467750638
478.514	0.0239033317823992
478.598	0.0234024641588103
478.682	0.0231200334895002
478.766	0.022692226850053
478.849	0.0222364786938058
478.933	0.0216268997661761
479.017	0.0212510576248763
479.101	0.0206971438763386
479.185	0.020178832487691
479.269	0.0197249567605426
479.353	0.0190924378356444
479.437	0.0187004129177625
479.52	0.0181049595543227
479.604	0.0176790860371509
479.688	0.0170367621315947
479.772	0.0167509365223733
479.856	0.0162135404140371
479.94	0.0156933943933556
480.024	0.0153258048457759
480.107	0.014813733905402
480.191	0.0143653696068713
480.275	0.0140914687676309
480.359	0.0135030455892232
480.443	0.0131904571992548
480.527	0.0128564398517263
480.611	0.0125960940438342
480.694	0.0123080742229066
480.778	0.0119555927321216
480.862	0.0117773762850767
480.946	0.0115140209952041
481.03	0.0112398365622215
481.114	0.0110588262539777
481.198	0.0108374388407582
481.281	0.0106574348322391
