Typical Measured Spectrum of Semrock FF01-747/33 Optical Filter	
992.6	3.2725e-06
992.8	3.3693e-06
993.0	3.4689e-06
993.2	3.5715e-06
993.4	3.6771e-06
993.6	3.7858e-06
993.8	3.8977e-06
994.0	4.0129e-06
994.2	4.1316e-06
994.4	4.2537e-06
994.6	4.3795e-06
994.8	4.509e-06
995.0	4.6423e-06
995.2	4.7796e-06
995.4	4.9209e-06
995.6	5.0664e-06
995.8	5.2161e-06
996.0	5.3704e-06
996.2	5.3664e-06
996.4	5.3035e-06
996.6	5.2414e-06
996.8	5.18e-06
997.0	5.1193e-06
997.2	5.0593e-06
997.4	5.0e-06
997.6	4.9414e-06
997.8	4.8835e-06
998.0	4.8263e-06
998.2	4.7697e-06
998.4	4.7138e-06
998.6	4.6586e-06
998.8	4.604e-06
999.0	4.5501e-06
999.2	4.4967e-06
999.4	4.4441e-06
999.6	4.392e-06
999.8	4.4874e-06
1000.0	4.6119e-06
1000.2	4.6878e-06
1000.4	4.7649e-06
1000.6	4.8432e-06
1000.8	4.9229e-06
1001.0	5.0039e-06
1001.2	5.0406e-06
1001.4	5.0643e-06
1001.6	5.0882e-06
1001.8	5.1122e-06
1002.0	5.1363e-06
1002.2	5.1604e-06
1002.4	5.1848e-06
1002.6	5.2092e-06
1002.8	5.2337e-06
1003.0	5.2584e-06
1003.2	5.2832e-06
1003.4	5.3081e-06
1003.6	5.3331e-06
1003.8	5.3582e-06
1004.0	5.3834e-06
1004.2	5.4088e-06
1004.4	5.4343e-06
1004.6	5.4599e-06
1004.8	5.2874e-06
1005.0	5.0923e-06
1005.2	4.9043e-06
1005.4	4.7234e-06
1005.6	4.5491e-06
1005.8	4.3812e-06
1006.0	4.2195e-06
1006.2	4.0638e-06
1006.4	3.9138e-06
1006.6	3.7694e-06
1006.8	3.6303e-06
1007.0	3.4963e-06
1007.2	3.3673e-06
1007.4	3.243e-06
1007.6	3.1233e-06
1007.8	3.0081e-06
1008.0	2.8971e-06
1008.2	2.7902e-06
1008.4	2.7875e-06
1008.6	2.788e-06
1008.8	2.7886e-06
1009.0	2.7891e-06
1009.2	2.7896e-06
1009.4	2.7901e-06
1009.6	2.7907e-06
1009.8	2.7912e-06
1010.0	2.7917e-06
1010.2	2.7922e-06
1010.4	2.7927e-06
1010.6	2.7933e-06
1010.8	2.7938e-06
1011.0	2.7943e-06
1011.2	2.7948e-06
1011.4	2.7954e-06
1011.6	2.7959e-06
1011.8	2.8041e-06
1012.0	2.9023e-06
1012.2	3.0039e-06
1012.4	3.1091e-06
1012.6	3.218e-06
1012.8	3.3307e-06
1013.0	3.4474e-06
1013.2	3.5681e-06
1013.4	3.6931e-06
1013.6	3.8225e-06
1013.8	3.9563e-06
1014.0	4.0949e-06
1014.2	4.2383e-06
1014.4	4.3868e-06
1014.6	4.5404e-06
1014.8	4.6994e-06
1015.0	4.864e-06
1015.2	5.0344e-06
1015.4	5.1824e-06
1015.6	5.2199e-06
1015.8	5.2577e-06
1016.0	5.2958e-06
1016.2	5.3342e-06
1016.4	5.3728e-06
1016.6	5.4117e-06
1016.8	5.4509e-06
1017.0	5.4904e-06
1017.2	5.5302e-06
1017.4	5.5702e-06
1017.6	5.6106e-06
1017.8	5.6512e-06
1018.0	5.6921e-06
1018.2	5.7334e-06
1018.4	5.7749e-06
1018.6	5.8167e-06
1018.8	5.8588e-06
1019.0	5.8369e-06
1019.2	5.684e-06
1019.4	5.5352e-06
1019.6	5.3902e-06
1019.8	5.2491e-06
1020.0	5.1116e-06
1020.2	4.9777e-06
1020.4	4.8474e-06
1020.6	4.7204e-06
1020.8	4.5968e-06
1021.0	4.4764e-06
1021.2	4.3592e-06
1021.4	4.245e-06
1021.6	4.1338e-06
1021.8	4.0256e-06
1022.0	3.9201e-06
1022.2	3.8175e-06
1022.4	3.7175e-06
1022.6	3.6585e-06
1022.8	3.6445e-06
1023.0	3.6305e-06
1023.2	3.6165e-06
1023.4	3.6027e-06
1023.6	3.5888e-06
1023.8	3.575e-06
1024.0	3.5613e-06
1024.2	3.5476e-06
1024.4	3.534e-06
1024.6	3.5204e-06
1024.8	3.5069e-06
1025.0	3.4934e-06
1025.2	3.4703e-06
1025.4	3.4474e-06
1025.6	3.4246e-06
1025.8	3.4019e-06
1026.0	3.3795e-06
1026.2	3.4009e-06
1026.4	3.4748e-06
1026.6	3.5504e-06
1026.8	3.6276e-06
1027.0	3.7064e-06
1027.2	3.787e-06
1027.4	3.8694e-06
1027.6	3.9535e-06
1027.8	4.0395e-06
1028.0	4.1273e-06
1028.2	4.217e-06
1028.4	4.3087e-06
1028.6	4.4024e-06
1028.8	4.4981e-06
1029.0	4.5959e-06
1029.2	4.6959e-06
1029.4	4.798e-06
1029.6	4.9023e-06
1029.8	4.9957e-06
1030.0	5.0815e-06
1030.2	5.1686e-06
1030.4	5.2573e-06
1030.6	5.3475e-06
1030.8	5.4393e-06
1031.0	5.5326e-06
1031.2	5.6275e-06
1031.4	5.7241e-06
1031.6	5.8223e-06
1031.8	5.9222e-06
1032.0	6.0238e-06
1032.2	6.1272e-06
1032.4	6.2323e-06
1032.6	6.3392e-06
1032.8	6.448e-06
1033.0	6.5586e-06
1033.2	6.6712e-06
1033.4	6.6488e-06
1033.6	6.5743e-06
1033.8	6.5006e-06
1034.0	6.4277e-06
1034.2	6.3557e-06
1034.4	6.2844e-06
1034.6	6.214e-06
1034.8	6.1443e-06
1035.0	6.0755e-06
1035.2	6.0074e-06
1035.4	5.94e-06
1035.6	5.8734e-06
1035.8	5.8076e-06
1036.0	5.7425e-06
1036.2	5.6781e-06
1036.4	5.6145e-06
1036.6	5.5515e-06
1036.8	5.4893e-06
1037.0	5.4285e-06
1037.2	5.3684e-06
1037.4	5.309e-06
1037.6	5.2503e-06
1037.8	5.1922e-06
1038.0	5.1348e-06
1038.2	5.078e-06
1038.4	5.0218e-06
1038.6	4.9663e-06
1038.8	4.9113e-06
1039.0	4.857e-06
1039.2	4.8033e-06
1039.4	4.7501e-06
1039.6	4.6976e-06
1039.8	4.6456e-06
1040.0	4.5942e-06
1040.2	4.5434e-06
1040.4	4.4939e-06
1040.6	4.496e-06
1040.8	4.4982e-06
1041.0	4.5003e-06
1041.2	4.5024e-06
1041.4	4.5045e-06
1041.6	4.5067e-06
1041.8	4.5088e-06
1042.0	4.5109e-06
1042.2	4.5131e-06
1042.4	4.5152e-06
1042.6	4.5173e-06
1042.8	4.5194e-06
1043.0	4.5216e-06
1043.2	4.5237e-06
1043.4	4.5259e-06
1043.6	4.528e-06
1043.8	4.5301e-06
1044.0	4.5467e-06
1044.2	4.6322e-06
1044.4	4.7193e-06
1044.6	4.8081e-06
1044.8	4.8985e-06
1045.0	4.9906e-06
1045.2	5.0609e-06
1045.4	5.1321e-06
1045.6	5.2043e-06
1045.8	5.2775e-06
1046.0	5.3518e-06
1046.2	5.4186e-06
1046.4	5.4517e-06
1046.6	5.4851e-06
1046.8	5.5186e-06
1047.0	5.5524e-06
1047.2	5.5864e-06
1047.4	5.6206e-06
1047.6	5.6549e-06
1047.8	5.6895e-06
1048.0	5.7243e-06
1048.2	5.7594e-06
1048.4	5.7946e-06
1048.6	5.8301e-06
1048.8	5.8657e-06
1049.0	5.9016e-06
1049.2	5.9377e-06
1049.4	5.974e-06
1049.6	6.0106e-06
1049.8	6.038e-06
1050.0	6.0481e-06
1050.2	6.0583e-06
1050.4	6.0684e-06
1050.6	6.0786e-06
1050.8	6.0888e-06
1051.0	6.099e-06
1051.2	6.1093e-06
1051.4	6.1195e-06
1051.6	6.1298e-06
1051.8	6.1401e-06
1052.0	6.1504e-06
1052.2	6.1607e-06
1052.4	6.171e-06
1052.6	6.1814e-06
1052.8	6.1917e-06
1053.0	6.2021e-06
1053.2	6.2125e-06
1053.4	6.2031e-06
1053.6	6.1746e-06
1053.8	6.1463e-06
1054.0	6.1182e-06
1054.2	6.0901e-06
1054.4	6.0622e-06
1054.6	6.0344e-06
1054.8	6.0068e-06
1055.0	5.9793e-06
1055.2	5.9518e-06
1055.4	5.9246e-06
1055.6	5.8974e-06
1055.8	5.8704e-06
1056.0	5.8435e-06
1056.2	5.8167e-06
1056.4	5.79e-06
1056.6	5.7635e-06
1056.8	5.7371e-06
1057.0	5.7458e-06
1057.2	5.7711e-06
1057.4	5.7964e-06
1057.6	5.8219e-06
1057.8	5.8475e-06
1058.0	5.8733e-06
1058.2	5.8991e-06
1058.4	5.925e-06
1058.6	5.9511e-06
1058.8	5.9773e-06
1059.0	6.0036e-06
1059.2	6.03e-06
1059.4	6.0565e-06
1059.6	6.0831e-06
1059.8	6.1099e-06
1060.0	6.1368e-06
1060.2	6.1638e-06
1060.4	6.1909e-06
1060.6	6.2224e-06
1060.8	6.2548e-06
1061.0	6.2874e-06
1061.2	6.3202e-06
1061.4	6.3531e-06
1061.6	6.3862e-06
1061.8	6.4194e-06
1062.0	6.4529e-06
1062.2	6.4865e-06
1062.4	6.5202e-06
1062.6	6.5542e-06
1062.8	6.5883e-06
1063.0	6.6227e-06
1063.2	6.6571e-06
1063.4	6.6918e-06
1063.6	6.7267e-06
1063.8	6.7617e-06
1064.0	6.7968e-06
1064.2	6.8296e-06
1064.4	6.8625e-06
1064.6	6.8956e-06
1064.8	6.9289e-06
1065.0	6.9623e-06
1065.2	6.935e-06
1065.4	6.9077e-06
1065.6	6.8806e-06
1065.8	6.8535e-06
1066.0	6.8266e-06
1066.2	6.7998e-06
1066.4	6.7982e-06
1066.6	6.7971e-06
1066.8	6.796e-06
1067.0	6.7949e-06
1067.2	6.7938e-06
1067.4	6.7927e-06
1067.6	6.7916e-06
1067.8	6.7905e-06
1068.0	6.7894e-06
1068.2	6.7884e-06
1068.4	6.7873e-06
1068.6	6.7862e-06
1068.8	6.7851e-06
1069.0	6.784e-06
1069.2	6.7829e-06
1069.4	6.7818e-06
1069.6	6.7807e-06
1069.8	6.7803e-06
1070.0	6.7837e-06
1070.2	6.7871e-06
1070.4	6.7904e-06
1070.6	6.7938e-06
1070.8	6.7972e-06
1071.0	6.8006e-06
1071.2	6.804e-06
1071.4	6.8073e-06
1071.6	6.8107e-06
1071.8	6.8141e-06
1072.0	6.8175e-06
1072.2	6.8209e-06
1072.4	6.8243e-06
1072.6	6.8277e-06
1072.8	6.8311e-06
1073.0	6.8345e-06
1073.2	6.8379e-06
1073.4	6.8565e-06
1073.6	6.9044e-06
1073.8	6.9527e-06
1074.0	7.0012e-06
1074.2	7.0502e-06
1074.4	7.0994e-06
1074.6	7.149e-06
1074.8	7.199e-06
1075.0	7.2493e-06
1075.2	7.2999e-06
1075.4	7.3509e-06
1075.6	7.4023e-06
1075.8	7.454e-06
1076.0	7.5061e-06
1076.2	7.5585e-06
1076.4	7.6113e-06
1076.6	7.6076e-06
1076.8	7.5824e-06
1077.0	7.5573e-06
1077.2	7.5323e-06
1077.4	7.5074e-06
1077.6	7.4825e-06
1077.8	7.4577e-06
1078.0	7.4331e-06
1078.2	7.4084e-06
1078.4	7.3839e-06
1078.6	7.3595e-06
1078.8	7.3351e-06
1079.0	7.3108e-06
1079.2	7.2866e-06
1079.4	7.2625e-06
1079.6	7.2385e-06
1079.8	7.2145e-06
1080.0	7.2396e-06
1080.2	7.2804e-06
1080.4	7.3214e-06
1080.6	7.3626e-06
1080.8	7.4041e-06
1081.0	7.4458e-06
1081.2	7.4877e-06
1081.4	7.5299e-06
1081.6	7.5723e-06
1081.8	7.615e-06
1082.0	7.6578e-06
1082.2	7.701e-06
1082.4	7.7443e-06
1082.6	7.788e-06
1082.8	7.8318e-06
1083.0	7.8759e-06
1083.2	7.9203e-06
1083.4	7.9649e-06
1083.6	8.0097e-06
1083.8	8.0549e-06
1084.0	8.1002e-06
1084.2	8.1458e-06
1084.4	8.1917e-06
1084.6	8.2379e-06
1084.8	8.2481e-06
1085.0	8.2251e-06
1085.2	8.2021e-06
1085.4	8.1792e-06
1085.6	8.1564e-06
1085.8	8.1336e-06
1086.0	8.1109e-06
1086.2	8.0883e-06
1086.4	8.0657e-06
1086.6	8.0432e-06
1086.8	8.0207e-06
1087.0	7.9983e-06
1087.2	7.976e-06
1087.4	7.9537e-06
1087.6	7.9315e-06
1087.8	7.9094e-06
1088.0	7.8873e-06
1088.2	7.8653e-06
1088.4	7.8433e-06
1088.6	7.8214e-06
1088.8	7.7996e-06
1089.0	7.7778e-06
1089.2	7.7561e-06
1089.4	7.7345e-06
1089.6	7.7195e-06
1089.8	7.7211e-06
1090.0	7.7228e-06
1090.2	7.7244e-06
1090.4	7.726e-06
1090.6	7.7277e-06
1090.8	7.7293e-06
1091.0	7.731e-06
1091.2	7.7326e-06
1091.4	7.7343e-06
1091.6	7.7359e-06
1091.8	7.7375e-06
1092.0	7.7392e-06
1092.2	7.7408e-06
1092.4	7.7425e-06
1092.6	7.7441e-06
1092.8	7.7458e-06
1093.0	7.7474e-06
1093.2	7.749e-06
1093.4	7.7507e-06
1093.6	7.7523e-06
1093.8	7.754e-06
1094.0	7.7556e-06
1094.2	7.7573e-06
1094.4	7.7605e-06
1094.6	7.8026e-06
1094.8	7.8449e-06
1095.0	7.8875e-06
1095.2	7.9302e-06
1095.4	7.9732e-06
1095.6	8.0165e-06
1095.8	8.0599e-06
1096.0	8.1036e-06
1096.2	8.1476e-06
1096.4	8.1917e-06
1096.6	8.2361e-06
1096.8	8.2808e-06
1097.0	8.3257e-06
1097.2	8.3708e-06
1097.4	8.4162e-06
1097.6	8.4619e-06
1097.8	8.5077e-06
1098.0	8.5539e-06
1098.2	8.6003e-06
1098.4	8.6469e-06
1098.6	8.6938e-06
1098.8	8.7409e-06
1099.0	8.7883e-06
1099.2	8.8359e-06
1099.4	8.8839e-06
1099.6	8.932e-06
1099.8	8.9805e-06
1100.0	9.0291e-06
1100.2	9.0781e-06
1100.4	9.1273e-06
1100.6	9.0719e-06
1100.8	8.9178e-06
1101.0	8.7663e-06
1101.2	8.6174e-06
1101.4	8.471e-06
1101.6	8.3271e-06
1101.8	8.1856e-06
1102.0	8.0466e-06
1102.2	7.9099e-06
1102.4	7.7755e-06
1102.6	7.6434e-06
1102.8	7.5136e-06
1103.0	7.3859e-06
1103.2	7.2605e-06
1103.4	7.1371e-06
1103.6	7.0159e-06
1103.8	6.8967e-06
1104.0	6.8469e-06
1104.2	6.8462e-06
1104.4	6.8455e-06
1104.6	6.8449e-06
1104.8	6.8442e-06
1105.0	6.8435e-06
1105.2	6.8429e-06
1105.4	6.8422e-06
1105.6	6.8415e-06
1105.8	6.8409e-06
1106.0	6.8402e-06
1106.2	6.8395e-06
1106.4	6.8389e-06
1106.6	6.8382e-06
1106.8	6.8375e-06
1107.0	6.8369e-06
1107.2	6.8362e-06
1107.4	6.8356e-06
1107.6	6.8349e-06
1107.8	6.8342e-06
1108.0	6.8336e-06
1108.2	6.8329e-06
1108.4	6.8322e-06
1108.6	6.8316e-06
1108.8	6.8309e-06
1109.0	6.8302e-06
